hy,Unnamed: 0,pred,tweet_text,label_y,new_label,new_label_2,count
2330,221,421,sonhei q vi a rihanna na feira,rihanna,rihanna,harry harry styles jungkook kanye west rihanna taehyung yoongi zayn jiso,1
2331,1843,421,sonhei q a rihanna tava apoiando o na candidatura,rihanna,rihanna,harry harry styles jungkook kanye west rihanna taehyung yoongi zayn jiso,1
2332,2904,421,sonhei que eu era bff da rihanna,rihanna,rihanna,harry harry styles jungkook kanye west rihanna taehyung yoongi zayn jiso,1
2333,3407,421,sonhei q eu conversei com a rihanna mds q sonho lindo,rihanna,rihanna,harry harry styles jungkook kanye west rihanna taehyung yoongi zayn jiso,1
2334,3925,421,sonhei com o superbowl da rihanna,rihanna,rihanna,harry harry styles jungkook kanye west rihanna taehyung yoongi zayn jiso,1
2335,523,400,sonhei q tava banhando de rio com umas pessoas e aparecia uma cobra enorme la dentro,banheira,banhando,banhando,1
2336,1015,400,sonhei com a avril lavigne colorada e minha best friend pra ir assistir os jogos do inter no beira rio,rio e rj,rio,rio rj,1
2337,1690,400,sonhei que estava me preparando para ir para o rio acordei e fui parar no rio paraibuna para pegar onibus pra trabalhar mas tudo bem vida q segue,rio e rj,rio rio,rio rj,1
2338,2032,400,sonhei q tava no show do sabotage no rio de janeiro,rio e rj,rio,rio rj,1
2339,2055,400,sonhei que tava na rua e comecava a cair missel no meu rio de janeiro,rio e rj,rio,rio rj,1
2340,2620,400,essa noite eu sonhei que eu virava o velho do rio,rio e rj,rio,rio rj,1
2341,2988,400,sonhei que tava no rio de janeiro,rio e rj,rio,rio rj,1
2342,3180,400,sonhei que tava no rio de tanta saudade q to,rio e rj,rio,rio rj,1
2343,1206,328,sonhei que tava no rj e acordei triste dezembro tem que chegar,rio e rj,rj,rio rj,1
2344,1329,328,sonhei que tinha perdido meu titulo de eleitor no rj,rio e rj,rj,rio rj,1
2345,2515,328,sonhei q tava no rj,rio e rj,rj,rio rj,1
2346,3192,328,sonhei com o dia tava eu miihwainer e renatosouzario em algum canto do rj parecia o centro do rio caidos de bebados em uma calcada e dando altas gargalhadas fazendo coracaozinho pra todo ser humano que passava na rua irmaos vem muito ai,rio e rj,rj,rio rj,1
2347,3323,328,sonhei q encontrei justin no rj e fiquei com ele por la vi ate o snoop dogg,rio e rj,rj,rio rj,1
2348,3443,328,sonhei q eu estava na praia do rj do nada comecava um arrastao ai eu ia correr e quem disse q eu conseguia,rio e rj,rj,rio rj,1
2349,3731,328,sonhei que tava rodando um filme no rj e so lembro de ter ingrid na direcao e eu na fotografia,filme,filme,filme,1
2350,756,297,eu sonhei que peguei o supla em um quarto de rock totalmente escuro,rock,rock,rock,1
2351,769,297,sonhei que fui no rock in rio mas tinha que esperar passar um show do jao pra ver o que eu queria e quando finalmente acabou eu acordei foi horrivel,rock,rock,rock,1
2352,1186,297,sonhei q tinha ido no rock in rio com meus amigos que sonho bom,rock,rock,rock,1
2353,2228,297,sonhei com o rock in rio q sdds,rock,rock,rock,1
2361,507,471,hoje sonhei que tava colocando roupa pra lavar e conversando com a maquina ela falava,roup,roupa,roupa roupas,1
2362,798,471,sonhei que tinha comprado roupa e elas ja tinham chego acordei e nao tinha nada ate quando isso,roup,roupa,roupa roupas,1
2363,933,471,sonhei q minha amg fez comida e socou uk monte de roupa dentro da panela dps do nd derreteu uma tabua de madeira eu fiquei q sonho eh esse,roup,roupa,roupa roupas,1
2364,1118,471,sonhei que tava comparando roupa,roup,roupa,roupa roupas,1
2365,1731,471,sonhei que eu estava no belfest junto com a minha familia e tinha um monte de crianca com roupa neon correndo,roup,roupa,roupa roupas,1
2366,1774,471,sonhei ate com a roupa q eu estava,roup,roupa,roupa roupas,1
2367,2025,471,eu sonhei com a roupa pra ir pra cloud obrigada universo pq nao sabia qual roupa usar,roup,roupa roupa,roupa roupas,1
2368,2247,471,sonhei que fui lavar minha roupa de santo com bicarbonato nao sei porque nunca fiz isso errei os potinhos e joguei curcuma nela toda,roup,roupa,roupa roupas,1
2369,2741,471,sonhei com muita roupa nova um clima meio estranho muitas roupas de futebol inclusive,roup,roupa roupas,roupa roupas,1
2370,2982,471,sonhei que pra todo lugar que eu ia tinha uma galinha preta gigante gorda do tamanho de um bezerro que me encarava feio de longe um dia ela me atacou eu consegui fugir ai encontrei ela de novo e ela me deu uma carta de desculpas e tirou a roupa era o yudi fantasiado de galinha,roup,roupa,roupa roupas,1
2371,3850,471,sonhei q o fogo na roupa tava horrivel,roup,roupa,roupa roupas,1
2372,3944,471,sonhei com uma pessoa ontem e ela tava com a mesma roupa do sonho hoje doidera,roup,roupa,roupa roupas,1
2373,4034,471,sonhei com o despertador tocando levantei troquei de roupa olhei pro relogio era meia noite,roup,roupa,roupa roupas,1
2374,378,254,sonhei com um acidente perto da minha rua e aconteceu um agr fls,rua,rua,rua,1
2375,427,254,sonhei que o han jisung trabalhava na padaria aqui da rua,rua,rua,rua,1
2376,647,254,sonhei que eu tava tentando fazer uns churros p vender na rua mas ficaram horriveis e pessimos e ai desisti,rua,rua,rua,1
2377,1572,254,sonhei que uma casada me encontrava na rua e acordei com o pau melado,rua,rua,rua,1
2378,1634,254,sonhei que encontrei uma galinha na rua voltando pra casa quando estava quase na porta ela comecou a me ensinar economia,rua,rua,rua,1
2379,1875,254,sonhei q estava pelada na rua,pelado,pelada,pelada,1
2380,2137,254,sonhei q eu via o thiago neves na rua e ele tava c uma camisa do cruzeiro ai eu perguntei se ele ia vir pro fluminense ainda e ele falou nao,rua,rua,rua,1
2381,3395,254,sonhei que via gisele bundchen na rua ela estava gravida de barriga grande,rua,rua,rua,1
2382,3518,254,sonhei que o lulaoficial tava aqui na rua e a gente corria pra tietar queria,rua,rua,rua,1
2385,3832,40,sonhei que tava na praia com nyna e ruan meu deus,praia,praia,praia,1
2393,90,172,sonhei que os meninos da minha sala ganhava o interclasse,sal,sala,sala salada,1
2394,1223,172,essa noite eu sonhei que tinha ido em uma festa e no final passei em todas as mesas juntando os saches de catchup maionese pimenta e tempero pra salada pra levar embora no fim eu tinha uma caixinha de churros tamanho gigante lotada sai correndo e fui feliz,sal,salada,sala salada,1
2395,1265,172,sonhei q umas meninas da minha sala q converso me odiavam to mal,sal,sala,sala salada,1
2396,2718,172,sonhei q eu morria espancado pelos meus colegas de sala no haloweenn,sal,sala,sala salada,1
2397,2816,172,sonhei que o numanice da ludmilla era na sala aqui de casa,ludmilla,ludmilla,ludmilla,1
2398,2990,172,sonhei que tinha uma avaliacao na qual vc pegava o paper de um experimento e discutia ele em sala em forma de seminario no dia da minha apresentacao apareceu um tal de cohen tannoudji acordei assustado,sal,sala,sala salada,1
2399,3329,172,sonhei que um garoto do rp tava na minha sala e olhava pra minha bunda e o outro que realmente e da minha sala queria que eu ficasse perto dele pq esse garoto do rp enchia o saco hebdehsjja no fim peguei os dois,sal,sala sala,sala salada,1
2401,3929,172,sonhei que morava com meus amigos e a sala era quase desse jeito mds seria tudo de bom,sal,sala,sala salada,1
2402,4013,172,eu sonhei que tinham dois engatinhando na minha sala icaro e,sal,sala,sala salada,1
1934,2416,269,sonhei que sandy lancava uma marca de maquiagem e o evento era numa loja na av paulista ai do nada aparece ed sheeran tocando e cantando com ela hj acordo e vejo q o moco fez show surpresa em algum lugar,sao paulo e sp,paulista,paulista,1
2403,303,202,sonhei com o sao paulo perdendo de x meu deus la vem,sao paulo e sp,sao,sao sorrisao sp,1
2404,829,202,eu sonhei que tinha ido pra sao paulo e conheci o bomtalvao,sao paulo e sp,sao,sao sorrisao sp,1
2405,1403,202,sonhei essa noite com o ventania so pode ser um sinal p voltar em sao thome das letras,sao paulo e sp,sao,sao sorrisao sp,1
2406,1455,202,sonhei com ele e o sao paulo,sao paulo e sp,sao,sao sorrisao sp,1
2407,1547,202,sonhei que as meninas iam em uma radio e a lisa perguntava com um sorrisao se elas n tinham esquecido de anunciar sao paulo na tour e elas estavam mt felizes de que iam vir pra ca eu surtei tanto no meu sonho que acordei na hora e nunca acordei tao feliz e triste assim,sao paulo e sp,sorrisao sao,sao sorrisao sp,1
2408,1743,202,sonhei q tava no centro no meio da muvuca a noite e ainda sao,sao paulo e sp,sao,sao sorrisao sp,1
2409,2671,202,sonhei que o america perdia de a pro sao paulo,sao paulo e sp,sao,sao sorrisao sp,1
2410,2777,202,sonhei que namorava ela e jogava no sao paulo nao tinha como ter dormido melhor,sao paulo e sp,sao,sao sorrisao sp,1
2411,2782,202,sonhei que o carioca nojento que quer governar sao paulo tinha ganho as eleicoes e nosso estado virou um local horrivel com milicia tomando conta triste pensar que sp pode perder muito se esse cara que nem e daqui ganhar votem e facam campanha pro haddad,sao paulo e sp,sao,sao sorrisao sp,1
2412,2995,202,eu sonhei que eu tava indo para sao paulo pra fazer uma coisa muito foda e ai quando eu fui saber o que era eu acordei com a minha mae me chamando,sao paulo e sp,sao,sao sorrisao sp,1
2413,3059,202,sonhei que fui pra sao paulo com reais,sao paulo e sp,sao,sao sorrisao sp,1
2414,4035,202,sonhei que ganhava um saquinho de doce de sao cosme e damiao,sao paulo e sp,sao,sao sorrisao sp,1
2520,463,231,sonhei essa noite que eu tava num backstage em sp organizando p subir no palco vem que vem sonho vem quw vem,sao paulo e sp,sp,sao sorrisao sp,1
2521,1126,231,sonhei que o sp perdia de x,sao paulo e sp,sp,sao sorrisao sp,1
2522,1669,231,sonhei que eu voltava pra sp p ficar mes,sao paulo e sp,sp,sao sorrisao sp,1
2523,1829,231,sonhei q eu comprava uma camiseta do sp pra mim e pro meu pai,sao paulo e sp,sp,sao sorrisao sp,1
2524,3738,231,sonhei que tinha mudado pra sp ai tava na se indo pegar um metro e um cara tentou me roubar e eu atirei nele depois fui tomar um suco natural e um mano q nao vejo tem uns anos tava no sonho e me deu uma airfryer,sao paulo e sp,sp,sao sorrisao sp,1
2525,3901,231,sonhei q casei com o justin bieber e a gente morava num apartamento incrivel em sp,sao paulo e sp,sp,sao sorrisao sp,1
2427,3437,4,sonhei que a prova de historia era semana que vem que susto do caralho,historia,historia,historia,1
2428,140,21,sonhei com ela vei senhor aa,senhor,senhor,senhor senhora senhores,1
2429,557,21,sonhei com heron e willian que diabos ta rolando senhor,senhor,senhor,senhor senhora senhores,1
2430,935,21,sonhei com meu so queria o senhor aqui com a gente,senhor,senhor,senhor senhora senhores,1
2431,1019,21,sonhei q meu insta tinha sido hackeado senhor,hacker,hackeado,hackeado,1
2432,1492,21,sonhei que eu era ruiva sera um sinal meu senhor,senhor,senhor,senhor senhora senhores,1
2433,1503,21,sonhei cm uma senhora abrindo o buzio pra mim e antes disso me deu algo pra mim comer era tipo um omala,senhor,senhora,senhor senhora senhores,1
2434,2220,21,sonhei com gravidez senhor,senhor,senhor,senhor senhora senhores,1
2435,3508,21,sonhei com ele ate quando isso senhor,senhor,senhor,senhor senhora senhores,1
2436,3590,21,sonhei que tava ficando c um menino senhor,senhor,senhor,senhor senhora senhores,1
2437,3787,21,sonhei que eu tava dirigindo maluco um civic mano de deus oh senhor faz acontecer ai,senhor,senhor,senhor senhora senhores,1
2439,3988,21,sonhei dias seguidos que estava gravida ai hoje ygor acorda e fala pra minha mae que sonhou que a gente tinha filhos de uma so vez nossa senhora das mulheres que nao tomam anticoncepcional sou eu de novo,senhor,senhora,senhor senhora senhores,1
2440,4029,21,hoje eu sonhei q estava em arcanjo renegado e era parceira do mikhael que sonho meus senhores que sonho,senhor,senhores,senhor senhora senhores,1
2441,1809,407,sonhei que tinha sido sequestrado mas tinha conseguido fugir e mandava mensagem pra minha mae falando que tinha me sequestraram mas que eu tinha fugido e ela so respondia mas vc ta bem como eh viver,sequestr,sequestrado sequestraram,sequestrado sequestraram sequestrada sequestrador,1
2442,3255,407,eu sonhei que tinha sido sequestrada foi bem legal,sequestr,sequestrada,sequestrado sequestraram sequestrada sequestrador,1
2443,3714,407,sonhei q tinha sido sequestrado por alguem q era apaixonada por mim bizarrice total,sequestr,sequestrado,sequestrado sequestraram sequestrada sequestrador,1
2444,3876,407,eu sonhei que era sequestrada pq postava sobre ele aah,sequestr,sequestrada,sequestrado sequestraram sequestrada sequestrador,1
2445,4021,407,sonhei que fui sequestrada mas depois de um tempo que a policia comecou a me procurar eu comecei a ajudar o sequestrador a nos despistar ele ate me deu uma arma,sequestr,sequestrada sequestrador,sequestrado sequestraram sequestrada sequestrador,1
1347,1860,188,sonhei a noite inteira com a tebet e ela era vice do lula,simone tebet,tebet,simone tebet,1
2488,449,285,sonhei essa noite que eu era a simone tebet sim mas pelo menos eu e gabi resolvemos a ultima pendencia consequencia de uma noite bebadas em abril nao tem nada bem mas estamos sobrevivendo,simone tebet,simone tebet,bolsonaro bolsonarista eleicoes lula nikolas ferreira lula politica politico presidente simone tebet gomes,1
2489,627,285,sonhei que tava de moto na garupa da simone tebet,simone tebet,simone tebet,bolsonaro bolsonarista eleicoes lula nikolas ferreira lula politica politico presidente simone tebet gomes,1
2490,1324,285,sonhei que expulsa a simone tebet e a soraya do churrasco de pascoa da minha familia chamando elas de agro toxicas e tia do desmatamento,simone tebet,simone tebet,bolsonaro bolsonarista eleicoes lula nikolas ferreira lula politica politico presidente simone tebet gomes,1
2491,1469,285,sonhei q tava num role com a simone tebet e ficava toda hora jogando indiretinhas pra ela,simone tebet,simone tebet,bolsonaro bolsonarista eleicoes lula nikolas ferreira lula politica politico presidente simone tebet gomes,1
2492,1545,285,sonhei que a simone tebet me dava carona bacana,simone tebet,simone tebet,bolsonaro bolsonarista eleicoes lula nikolas ferreira lula politica politico presidente simone tebet gomes,1
2493,2125,285,essa noite sonhei que eu tava no mesmo role que a simone tebet,simone tebet,simone tebet,bolsonaro bolsonarista eleicoes lula nikolas ferreira lula politica politico presidente simone tebet gomes,1
